ticker_name,beta_dividendo,significancia_beta,r2,r2_ajustado,f_stat,p_f_stat,validade_regressao
ARCB,-0.9508802317864227,0.8575510180736708,0.0007577198272725738,-0.02248047273488396,0.03260665928496275,0.857551018073665,1
ARCC,-0.27218629292300406,0.7387860112312469,0.0026756465525166195,-0.02107017138670919,0.11267864342953103,0.738786011231254,1
ARDC,0.3347319950180561,0.65677336191557,0.0014891944605560647,-0.0060184055810939,0.19835825727189066,0.656773361915585,1
ARE,-1.1524119885440909,0.04494914466282386,0.09232073567680621,0.07070932462149215,4.271851358549074,0.0449491446628238,0
ARI,-0.7364799619139308,0.0007521517693686588,0.23931611054764224,0.22120458937020526,13.213473799526934,0.000752151769368649,1
ARLP,-1.1061826702233502,0.00041352841323990294,0.27657393532581576,0.2580245490521188,14.910139410811484,0.000413528413239905,1
ARMK,1.3216754465602758,0.6611881050816494,0.004509084254606055,-0.018641867274356683,0.19476885211240913,0.661188105081636,1
AROC,-1.208159582284621,0.4945727220062083,0.010917041692284135,-0.012084887570686043,0.4746141755100108,0.494572722006198,1
AROW,0.25819094730500114,0.8646992886815875,0.0006828848780240371,-0.022557048031789373,0.029384115723315868,0.864699288681597,1
ARR,-0.9747227564283102,0.0000000000000019516856372964948,0.38570513733919654,0.3809797922418058,81.6247553119818,1.9516856372965e-15,1
ARTNA,-1.2033674364468663,0.4277248076951494,0.014689643404174113,-0.008224550935263641,0.6410717822573264,0.427724807695151,1
ASB,-1.5505825847039432,0.022282838714630607,0.11563383517291759,0.09506718017693894,5.6223938795845605,0.0222828387146306,0
ASG,-0.7390788413233341,0.000000013241962937974603,0.5319966376183025,0.5211128384931467,48.87968176375996,1.32419629379746e-08,1
ASH,-0.4681350503027416,0.7585043997678091,0.0022214327233729403,-0.020982720003990485,0.09573427435483461,0.758504399767807,1
ASTE,9.400874353319113,0.1592296346166229,0.04554884364940781,0.023352305129626605,2.052069677838071,0.159229634616624,1
ATLO,-2.077275261204051,0.0002006447805235722,0.2775947155497409,0.26079459265554883,16.523374102561327,0.00020064478052357,1
ATNI,-1.6071260428674192,0.08181770431732567,0.07036506703673073,0.04823090196617674,3.1790251320724208,0.0818177043173257,1
ATO,-0.8855349458841082,0.0408189204873435,0.0937312499963533,0.07265523255440798,4.447294193722307,0.0408189204873436,1
ATR,-0.9408620699575383,0.5404834145644686,0.008775746142634433,-0.014275980691257795,0.38069799307753865,0.54048341456446,0
AUB,-1.0457427123936052,0.07958028433188709,0.06975418392106691,0.04812056029132428,3.224341197522107,0.0795802843318867,1
AVA,-1.038397158807463,0.06571465840302979,0.0765891838350149,0.05511451369164311,3.566489418635119,0.0657146584030299,1
AVB,-0.30285893046506074,0.7230245675907374,0.0030220183339140227,-0.020715552658135516,0.12730950167252306,0.723024567590737,0
AVGO,2.013712490430584,0.08143211941431523,0.07053672589083382,0.0484066479358537,3.1873690655012017,0.081432119414315,0
AVK,-0.7702187442627216,0.000000000000019791911890925118,0.35714922132006865,0.35231575681871574,73.89093707424645,1.97919118909256e-14,1
AWF,-0.902930376307848,0.000000000000000000003413890995636607,0.4876142036003759,0.4837904290003787,127.52169115845204,3.41389099563697e-21,1
AWK,-0.48031090296662793,0.7881717642707369,0.001697070025829861,-0.021519277182871832,0.07309806364344072,0.788171764270732,1
AWP,-0.8786203465616638,0.07640690367152946,0.023417120253011348,0.016074391833861057,3.1891578874057247,0.0764069036715302,1
AWR,0.7365943079345931,0.4137214717988338,0.015595335921407494,-0.007297795801350482,0.6812233516266489,0.413721471798832,1
AXP,-0.5170694354624478,0.7785277868368418,0.0018591931047018395,-0.021353383799840087,0.0800942141127853,0.778527786836856,1
AXS,-0.8348972363001637,0.20666852688426002,0.039561145046918766,0.01555017367309186,1.6476278460788152,0.20666852688426,1
AYI,-122.70406087239587,0.00018651613736491178,0.27992201589245214,0.263176016262044,16.715754333599648,0.000186516137364911,1
AZZ,0.08127560169237302,0.9909016113377187,0.000003059482907685762,-0.023252683319815448,0.00013155816752901043,0.990901611337762,1
BAC,-1.3092914326337435,0.03815618202445785,0.09836825504086744,0.07690083254184055,4.582210791506343,0.0381561820244579,1
BAH,-0.5268363873439184,0.06668679562038769,0.07606339699702835,0.05457649925277319,3.5399897138415435,0.0666867956203879,1
BALL,-2.457190993326998,0.030293754613162277,0.10451806744898395,0.08369290622686731,5.01883593285146,0.0302937546131622,1
BANC,-2.825769277361324,0.016884236653855696,0.12848487752674798,0.10773451746786111,6.191934846533927,0.0168842366538557,1
BANF,0.19706708862396513,0.688632216710206,0.0038613879661852923,-0.019856198034619688,0.16280695539816764,0.688632216710201,1
BANR,-0.9254103071663404,0.00004266783048454993,0.33195167144553106,0.3160457588609009,20.86970299121938,4.26678304845501e-05,1
BAX,-0.3943642072194219,0.8071048682882733,0.0014016328840321668,-0.02182158495587405,0.06035480929880705,0.807104868288276,1
BBD,-0.6347581935248552,0.0021714096051311696,0.058650148935265434,0.05261585501818378,9.719471696471565,0.00217140960513116,1
BBDC,-0.858551529549873,0.00000000000000000004437144578993926,0.848795357828971,0.8454352546696148,252.6099103432292,4.43714457899407e-20,1
BBN,-1.5588227498284644,0.00566701328487753,0.05695763003010201,0.04975883331277464,7.912104240005179,0.0056670132848775,1
BBSI,-3.7978025381306058,0.13805754733748363,0.05161314851827947,0.02903250919728617,2.2857257398507063,0.138057547337484,1
BBWI,-1.395322418025038,0.04914114535662176,0.09562729336795217,0.07243824960815615,4.123813571551649,0.0491411453566212,1
BBY,-0.523759401059815,0.3677282895724786,0.01935841217756451,-0.003990197056302991,0.8291034375394327,0.36772828957248,1
BC,-0.6573070989026477,0.6065903405523246,0.006219403154975933,-0.016891773515838704,0.26910802697596725,0.606590340552329,1
BCE,-0.9707317560404762,0.1946594757001901,0.04274211783358117,0.018197043931878265,1.74137254606577,0.194659475700191,1
BCO,-1.3809613746197131,0.5440371038955504,0.008623308063924195,-0.014431963841565976,0.3740276019850676,0.544037103895548,1
BCV,-0.9710375984801336,0.0000000000000000014757670971911198,0.8441592125256533,0.8404487175857879,227.50582501974137,1.47576709719113e-18,1
BCX,-1.278459078885745,0.0000000034421540617408984,0.24284582795315834,0.23683666785754853,40.41260743420293,3.44215406174122e-09,1
BDC,-1.3227289373224433,0.6449081145238965,0.0000000000000002220446049250313,0.0000000000000002220446049250313,,0x000000000000F87F,1
BDJ,-0.8710688482304143,0.00000000009958903298426605,0.2834185622558276,0.27773140798801677,49.83486448749375,9.95890329842637e-11,1
BDN,-0.4768354861379488,0.6052609117652117,0.006415782446076546,-0.017240984638540624,0.2712028411628715,0.605260911765207,1
BDX,0.6436092700343587,0.7988337290945784,0.0015637677775904857,-0.022208523465800045,0.06578111304375188,0.798833729094581,1
BELFB,1.0063449920169887,0.3066616395420455,0,0,,0x000000000000F87F,1
BEN,-0.9524768498893309,0.0000000000000008680174169237345,0.7891837289594689,0.7841642939346943,157.22560907039835,8.68017416923734e-16,1
BEP,-1.4380347879972781,0.0035455852625874093,0.1893263521021672,0.16955382410465902,9.575222355281403,0.00354558526258742,1
BFIN,-0.052607168673345694,0.9294782174804133,0.00018426406481886204,-0.0230672646778598,0.007924815045842633,0.929478217480401,1
BFK,-0.8733031977268448,0.016294374867620993,0.04293472345550631,0.0356842289362298,5.921626909910531,0.0162943748676214,1
BFS,-0.4232252414911443,0.6357402612904246,0.005264679354863966,-0.01786870019502307,0.22757934453592185,0.635740261290415,1
BFZ,-0.790261966016691,0.0003104682891773162,0.09416882424857576,0.08730646685651955,13.722518206000766,0.000310468289177321,1
BG,0.7751585302129236,0.5587935339544685,0.008009425407497273,-0.015060122838840062,0.34718605331896235,0.55879353395446,1
BGB,-0.6294829958674089,0.00002157061338495636,0.12913763920606025,0.12248983492519061,19.42560787742753,2.15706133849565e-05,1
BGC,-1.2224480417021186,0.00012506938752353616,0.2925486138795148,0.27609625606275934,17.781561593656583,0.000125069387523535,1
BGFV,-1.7039011001540025,0.00000007350881338561325,0.5106762536942919,0.49874152817464046,42.789107537783366,7.35088133856127e-08,1
BGH,-0.5856730941958977,0.00000000006830988404065377,0.2747392129301154,0.2692861243055298,50.382312088498985,6.83098840406501e-11,1
BGS,-0.9386965080787096,0.000003892286919388247,0.40152219444954174,0.38727272288881665,28.178041040920338,3.89228691938823e-06,1
BGT,-0.3639118324579331,0.1229753128746207,0.01806457938110917,0.010568889147377303,2.4099954530958567,0.122975312874619,1
BGX,-1.0443203044627918,0.00000000000001638184792868994,0.3633036338483444,0.35844335624413337,74.74956441450293,1.63818479286905e-14,1
BGY,-1.0645564151775297,0.000000000019649131165905396,0.30132062386971836,0.29577554945598594,54.34023087652293,1.96491311659058e-11,1
BHB,-0.7454626757908216,0.4855496350216636,0.011377930257798985,-0.011613280666438186,0.49488173090545934,0.485549635021669,1
BHK,-0.7238530677629907,0.01475080467886237,0.0442086844324201,0.03696784113266571,6.105460731890112,0.0147508046788624,1
BIT,-0.7024681391819395,0.00009571825105640911,0.11087595653634086,0.10403654081738967,16.211319956632625,9.57182510564085e-05,1
BK,-0.5713064329063007,0.09363558157590565,0.06398711316229133,0.04221937160792599,2.9395384451107316,0.0936355815759058,1
BKE,-0.9923579514445799,0.00000000000000000000030614135784322626,0.9014320090961273,0.8990279117570085,374.95653542319627,3.06141357843218e-22,1
BKH,-0.6036267388755385,0.2211742373864144,0.03460088302308395,0.012149740767806838,1.5411635911286905,0.221174237386413,0
BKN,-0.9430572035418722,0.000012175707352686178,0.13541839091311125,0.12886853023821054,20.67500327633532,1.21757073526862e-05,1
BKT,-1.1662961756761878,0.020836217048388554,0.04009607193068343,0.032768561029391075,5.471990757954516,0.0208362170483885,1
BKU,-1.4337239752224062,0.3204459664935584,0.02295673538676435,0.00023479900041001311,1.0103335823328432,0.320445966493557,1
